Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
enhancer_mutagenesis_114_GtoC	0.475159184390047	0.999999449729043	0.830883047968973	0.999998990089494	-0.42543
enhancer_mutagenesis_114_GtoT	0.55584877577402	0.999999449729043	0.406939931158959	0.990119646630256	-0.20548
enhancer_mutagenesis_115_GtoA	0.427017473811458	0.999999449729043	0.94784571876283	0.999998990089494	-0.41767
enhancer_mutagenesis_115_GtoC	0.322550144013812	0.999999449729043	0.967993622560467	0.999998990089494	0.04884
enhancer_mutagenesis_115_GtoT	0.63776608257324	0.999999449729043	0.625726031964724	0.999998990089494	0.21373
enhancer_mutagenesis_116_TtoA	0.175894537554293	0.897645027908655	0.965972382823229	0.999998990089494	-0.45054
enhancer_mutagenesis_116_TtoC	0.909216701174205	0.999999449729043	0.271354901387411	0.818441396120094	0.57791
enhancer_mutagenesis_116_TtoG	0.141864278992984	0.793591201717165	0.991049870096988	0.999998990089494	-0.60668
enhancer_mutagenesis_117_GtoA	0.747124168491303	0.999999449729043	0.101965983072306	0.455609864897592	-0.37398
enhancer_mutagenesis_117_GtoC	0.0948356293680387	0.623818285642023	0.978316580287071	0.999998990089494	-0.58494
enhancer_mutagenesis_117_GtoT	0.342131774926088	0.999999449729043	0.967527990429066	0.999998990089494	-0.31987
enhancer_mutagenesis_118_GtoA	0.0643823361167619	0.523456384949325	0.736659750443448	0.999998990089494	-1.3515
enhancer_mutagenesis_118_GtoC	0.00974343705943648	0.166721034128135	0.999745053499625	0.999998990089494	-0.90329
enhancer_mutagenesis_118_GtoT	0.133738624838618	0.766143807062366	0.889896811467685	0.999998990089494	-0.80861
enhancer_mutagenesis_119_TtoA	0.0129540735520122	0.197173049762605	0.999039598936772	0.999998990089494	-1.2765
enhancer_mutagenesis_119_TtoC	0.106497317332757	0.675084689533067	0.992077498612337	0.999998990089494	-0.49431
enhancer_mutagenesis_119_TtoG	0.815480321841804	0.999999449729043	0.322911730316186	0.888007258369512	0.69009
enhancer_mutagenesis_12_GtoA	0.914376443737909	0.999999449729043	0.334895101777858	0.904804310066495	0.44368
enhancer_mutagenesis_12_GtoC	0.874165846192022	0.999999449729043	0.390052020253292	0.96652499165138	0.24521
enhancer_mutagenesis_12_GtoT	0.0787075663983429	0.570793376262775	0.864958032827754	0.999998990089494	-1.1228
enhancer_mutagenesis_120_CtoA	0.0204776799753797	0.262796893017373	0.987303476071859	0.999998990089494	-1.0139
enhancer_mutagenesis_120_CtoG	0.244345266034188	0.999999449729043	0.155138252770062	0.581879578441292	0.030024
enhancer_mutagenesis_120_CtoT	0.0713973094953523	0.54806888029426	0.95262444924581	0.999998990089494	-1.0882
enhancer_mutagenesis_121_CtoA	0.760299242832821	0.999999449729043	0.770217038957865	0.999998990089494	-0.086839
enhancer_mutagenesis_121_CtoG	0.0753582549223057	0.563509545856907	0.804398606549168	0.999998990089494	-0.82959
enhancer_mutagenesis_121_CtoT	0.696504198070986	0.999999449729043	0.0572745490666318	0.319863315242124	0.74553
enhancer_mutagenesis_122_TtoA	0.27404956870195	0.999999449729043	0.776194215258502	0.999998990089494	-0.84091
enhancer_mutagenesis_122_TtoC	0.346537326651546	0.999999449729043	0.987433666321984	0.999998990089494	-0.30791
enhancer_mutagenesis_122_TtoG	0.468017276350882	0.999999449729043	0.726748558857045	0.999998990089494	-0.5171
enhancer_mutagenesis_123_CtoA	0.783338215196989	0.999999449729043	0.577571067195689	0.999998990089494	-0.35051
enhancer_mutagenesis_123_CtoG	0.441291176729389	0.999999449729043	0.91985922051235	0.999998990089494	-0.37829
enhancer_mutagenesis_123_CtoT	0.0341608166237978	0.365032726208582	0.263429414719057	0.804875206281976	-0.86887
enhancer_mutagenesis_124_CtoA	0.291056705054816	0.999999449729043	0.884037382015318	0.999998990089494	0.21966
enhancer_mutagenesis_124_CtoG	0.959643276716167	0.999999449729043	0.0531569720007663	0.307207401099351	0.7929
enhancer_mutagenesis_124_CtoT	0.081566704913383	0.586652839184716	0.833166925549137	0.999998990089494	-0.71214
enhancer_mutagenesis_125_CtoA	0.0913255663608898	0.619405007079817	0.824897960727934	0.999998990089494	-1.0852
enhancer_mutagenesis_125_CtoG	0.412636349747099	0.999999449729043	0.500798757830457	0.999998990089494	-0.70869
enhancer_mutagenesis_125_CtoT	0.143477651097427	0.797504226269774	0.891041571336449	0.999998990089494	-0.64517
enhancer_mutagenesis_126_TtoA	0.433198864089646	0.999999449729043	0.682203518342181	0.999998990089494	0.2115
enhancer_mutagenesis_126_TtoC	0.0786845564257952	0.570793376262775	0.979936050555094	0.999998990089494	-0.70306
enhancer_mutagenesis_126_TtoG	0.254617997997568	0.999999449729043	0.982767903739445	0.999998990089494	-0.34134
enhancer_mutagenesis_127_GtoA	0.0195648350903404	0.257390644555332	0.9992125269715	0.999998990089494	-0.85063
enhancer_mutagenesis_127_GtoC	0.810672760146666	0.999999449729043	0.00159922388690306	0.0543736121547042	0.48333
enhancer_mutagenesis_127_GtoT	0.00605893850192141	0.11330214998593	0.960731275446347	0.999998990089494	-0.90453
enhancer_mutagenesis_128_AtoC	0.549742177042547	0.999999449729043	0.844296567848617	0.999998990089494	-0.060455
enhancer_mutagenesis_128_AtoG	0.0116026405500542	0.185217761951475	0.998300821200688	0.999998990089494	-1.0238
enhancer_mutagenesis_128_AtoT	0.256301542348803	0.999999449729043	0.936402041099098	0.999998990089494	-0.40057
enhancer_mutagenesis_129_AtoC	0.0578751258835701	0.485631665266624	0.995297653130591	0.999998990089494	-0.68057
enhancer_mutagenesis_129_AtoG	0.0176782658855965	0.242312565908333	0.996260287044096	0.999998990089494	-1.463
enhancer_mutagenesis_129_AtoT	0.461262223914333	0.999999449729043	0.798827437034153	0.999998990089494	0.28143
enhancer_mutagenesis_13_GtoA	0.551643824396125	0.999999449729043	0.480447491855861	0.999998990089494	-0.17669
enhancer_mutagenesis_13_GtoC	0.434761717044224	0.999999449729043	0.950672171986794	0.999998990089494	-0.32416
enhancer_mutagenesis_13_GtoT	0.35131880083251	0.999999449729043	0.789780189158809	0.999998990089494	-0.55339
enhancer_mutagenesis_130_GtoA	0.0107345135076322	0.17744427662427	0.999663165216086	0.999998990089494	-1.5611
enhancer_mutagenesis_130_GtoC	0.973914848460535	0.999999449729043	0.404901489970211	0.986198538005443	0.44048
enhancer_mutagenesis_130_GtoT	0.797473652571747	0.999999449729043	0.0232082877078704	0.188326214631315	0.25086
enhancer_mutagenesis_131_TtoA	0.135916282992127	0.772006554396282	0.446546014058067	0.999998990089494	-1.3177
enhancer_mutagenesis_131_TtoC	0.0762917932742141	0.564214448564668	0.994779281915439	0.999998990089494	-1.053
enhancer_mutagenesis_131_TtoG	0.999450292800273	0.999999449729043	0.00104023697332358	0.0454631016603581	1.445
enhancer_mutagenesis_132_AtoC	0.208989998239257	0.96996292836356	0.933189763727521	0.999998990089494	-0.603
enhancer_mutagenesis_132_AtoG	0.42916189202457	0.999999449729043	0.334358598447685	0.904804310066495	-0.7529
enhancer_mutagenesis_132_AtoT	0.785876986357226	0.999999449729043	0.322383336423361	0.887486408786918	0.50338
enhancer_mutagenesis_133_TtoA	0.430205047898658	0.999999449729043	0.833032073353796	0.999998990089494	0.041499
enhancer_mutagenesis_133_TtoC	0.69400704380429	0.999999449729043	0.424768900104875	0.999998990089494	-0.3882
enhancer_mutagenesis_133_TtoG	0.838133216379817	0.999999449729043	0.217469816830232	0.726193852629523	0.61285
enhancer_mutagenesis_134_GtoA	0.748973819173736	0.999999449729043	0.691465224483977	0.999998990089494	-0.29768
enhancer_mutagenesis_134_GtoC	0.38830565499064	0.999999449729043	0.586434161970222	0.999998990089494	-0.73245
enhancer_mutagenesis_134_GtoT	0.258166587280032	0.999999449729043	0.893636656728425	0.999998990089494	-0.94221
enhancer_mutagenesis_135_CtoA	0.0332927055156388	0.36455137520151	0.996828132587299	0.999998990089494	-0.41116
enhancer_mutagenesis_135_CtoG	0.436749797258922	0.999999449729043	0.568316161861267	0.999998990089494	0.37103
enhancer_mutagenesis_135_CtoT	0.322600458143323	0.999999449729043	0.218121975695289	0.727443735503526	-0.86641
enhancer_mutagenesis_136_AtoC	0.458637329916894	0.999999449729043	0.64518773279727	0.999998990089494	-0.40532
enhancer_mutagenesis_136_AtoG	0.398827969664984	0.999999449729043	0.916682488999127	0.999998990089494	-0.17934
enhancer_mutagenesis_136_AtoT	0.624230468246739	0.999999449729043	0.82083955507952	0.999998990089494	-0.28414
enhancer_mutagenesis_137_GtoA	0.461500659367833	0.999999449729043	0.869604014933985	0.999998990089494	-0.67151
enhancer_mutagenesis_137_GtoC	0.592937381191599	0.999999449729043	0.937864669583578	0.999998990089494	-0.27434
enhancer_mutagenesis_137_GtoT	0.4661518242735	0.999999449729043	0.971016424617578	0.999998990089494	-0.23968
enhancer_mutagenesis_138_CtoA	0.388939166255124	0.999999449729043	0.960102361506523	0.999998990089494	-0.29841
enhancer_mutagenesis_138_CtoG	0.464405067386537	0.999999449729043	0.980604965017251	0.999998990089494	-0.31839
enhancer_mutagenesis_138_CtoT	0.754591128155349	0.999999449729043	0.505609601828105	0.999998990089494	0.38122
enhancer_mutagenesis_139_TtoA	0.0634406171852806	0.517406653554718	0.996881519450305	0.999998990089494	-0.71796
enhancer_mutagenesis_139_TtoC	0.881824076675477	0.999999449729043	0.759093573182037	0.999998990089494	0.24347
enhancer_mutagenesis_139_TtoG	0.866493686368217	0.999999449729043	0.686213360868642	0.999998990089494	-0.00184
enhancer_mutagenesis_14_GtoA	0.450200274701041	0.999999449729043	0.770858568557477	0.999998990089494	0.07677
enhancer_mutagenesis_14_GtoC	0.566873250109365	0.999999449729043	0.844555419631497	0.999998990089494	-0.30674
enhancer_mutagenesis_14_GtoT	0.584192662507558	0.999999449729043	0.672917931731789	0.999998990089494	-0.11363
enhancer_mutagenesis_140_GtoA	0.276031291998517	0.999999449729043	0.720458778797442	0.999998990089494	-0.53196
enhancer_mutagenesis_140_GtoC	0.909743276687783	0.999999449729043	0.305032418232497	0.861372250023374	0.30215
enhancer_mutagenesis_140_GtoT	0.296789875523249	0.999999449729043	0.989737537247169	0.999998990089494	-0.46543
enhancer_mutagenesis_141_CtoA	0.703690796510006	0.999999449729043	0.45614675544899	0.999998990089494	0.4421
enhancer_mutagenesis_141_CtoG	0.206582033164492	0.96529427941652	0.968530161977727	0.999998990089494	-0.6075
enhancer_mutagenesis_141_CtoT	0.997147764452016	0.999999449729043	0.0454684529736665	0.282076800675495	0.47652
enhancer_mutagenesis_142_TtoA	0.773694454161681	0.999999449729043	0.924786180843229	0.999998990089494	-0.42693
enhancer_mutagenesis_142_TtoC	0.363102128450378	0.999999449729043	0.953549474619201	0.999998990089494	-0.27998
enhancer_mutagenesis_142_TtoG	0.521718084678242	0.999999449729043	0.977675984687642	0.999998990089494	-0.23974
enhancer_mutagenesis_143_GtoA	0.585411659888445	0.999999449729043	0.659356924799612	0.999998990089494	-0.43222
enhancer_mutagenesis_143_GtoC	0.973207425462289	0.999999449729043	0.454634809097007	0.999998990089494	0.21285
enhancer_mutagenesis_143_GtoT	0.0811976988511673	0.585607646259934	0.987822074653536	0.999998990089494	-0.73221
enhancer_mutagenesis_144_TtoA	0.320068539796135	0.999999449729043	0.933390532810217	0.999998990089494	0.17409
enhancer_mutagenesis_144_TtoC	0.247292620169336	0.999999449729043	0.919542218587664	0.999998990089494	-0.56724
enhancer_mutagenesis_144_TtoG	0.794707086170323	0.999999449729043	0.899101722198864	0.999998990089494	0.012573
enhancer_mutagenesis_145_GtoA	0.825623646184266	0.999999449729043	0.33033766208553	0.89898544629929	0.38694
enhancer_mutagenesis_145_GtoC	0.556980158197102	0.999999449729043	0.963672189499219	0.999998990089494	-0.59561
enhancer_mutagenesis_145_GtoT	0.0904003828886037	0.616323443756157	0.979474225344074	0.999998990089494	-0.36492
enhancer_mutagenesis_146_CtoA	0.161633258921522	0.853494146645824	0.771193707460148	0.999998990089494	-0.32814
enhancer_mutagenesis_146_CtoG	0.23204937183174	0.999999449729043	0.846090044609101	0.999998990089494	-0.59768
enhancer_mutagenesis_146_CtoT	0.330359417810774	0.999999449729043	0.982656104086273	0.999998990089494	-0.26148
enhancer_mutagenesis_147_AtoC	0.750517415211928	0.999999449729043	0.921444433673856	0.999998990089494	-0.011255
enhancer_mutagenesis_147_AtoG	0.735387482056145	0.999999449729043	0.210619606371637	0.709655250297226	0.72306
enhancer_mutagenesis_147_AtoT	0.0529118201695578	0.460209784730573	0.98068531870309	0.999998990089494	-0.51519
enhancer_mutagenesis_148_GtoA	0.36324294435915	0.999999449729043	0.805617831523069	0.999998990089494	-0.66094
enhancer_mutagenesis_148_GtoC	0.242441962776677	0.999999449729043	0.983414740653976	0.999998990089494	-0.85464
enhancer_mutagenesis_148_GtoT	0.0744650451589735	0.561814087107183	0.983527030040157	0.999998990089494	-0.75387
enhancer_mutagenesis_149_GtoA	0.346967487682755	0.999999449729043	0.941595776139202	0.999998990089494	-0.80513
enhancer_mutagenesis_149_GtoC	0.29470673749472	0.999999449729043	0.990812769468614	0.999998990089494	-0.34306
enhancer_mutagenesis_149_GtoT	0.408790157880189	0.999999449729043	0.97062146852626	0.999998990089494	-0.2436
enhancer_mutagenesis_15_CtoA	0.605249280482087	0.999999449729043	0.778211122684127	0.999998990089494	-0.024945
enhancer_mutagenesis_15_CtoG	0.788593912458557	0.999999449729043	0.579569712080829	0.999998990089494	0.19092
enhancer_mutagenesis_15_CtoT	0.330070738302356	0.999999449729043	0.826906105733469	0.999998990089494	-0.51191
enhancer_mutagenesis_150_CtoA	0.804634231684506	0.999999449729043	0.382235582885765	0.959436966438095	0.24307
enhancer_mutagenesis_150_CtoG	0.220352476875412	0.983102064359032	0.961408836356958	0.999998990089494	-0.36772
enhancer_mutagenesis_150_CtoT	0.408536198482225	0.999999449729043	0.832563902879015	0.999998990089494	-0.19081
enhancer_mutagenesis_151_CtoA	0.139333094905898	0.785955727890046	0.984685935313604	0.999998990089494	-0.33114
enhancer_mutagenesis_151_CtoG	0.65568091481349	0.999999449729043	0.700678153939381	0.999998990089494	0.10643
enhancer_mutagenesis_151_CtoT	0.0930486991838335	0.620414993719096	0.995096506439891	0.999998990089494	-0.78596
enhancer_mutagenesis_152_GtoA	0.560012990050611	0.999999449729043	0.97697555078917	0.999998990089494	-0.28412
enhancer_mutagenesis_152_GtoC	0.357859682813233	0.999999449729043	0.975364344035045	0.999998990089494	-0.32885
enhancer_mutagenesis_152_GtoT	0.478860343993045	0.999999449729043	0.673977237143158	0.999998990089494	-0.30734
enhancer_mutagenesis_153_AtoC	0.887460576745485	0.999999449729043	0.568478620173119	0.999998990089494	0.20265
enhancer_mutagenesis_153_AtoG	0.0676380073766819	0.53933679836464	0.982077989007854	0.999998990089494	-0.84822
enhancer_mutagenesis_153_AtoT	0.770048913056323	0.999999449729043	0.745101950916076	0.999998990089494	-0.18396
enhancer_mutagenesis_154_GtoA	0.248387652528576	0.999999449729043	0.849409577082937	0.999998990089494	-0.63934
enhancer_mutagenesis_154_GtoC	0.839692499585013	0.999999449729043	0.87361364048912	0.999998990089494	-0.03241
enhancer_mutagenesis_154_GtoT	0.727386539521912	0.999999449729043	0.422160696127624	0.999998990089494	-0.03585
enhancer_mutagenesis_155_GtoA	0.256816317601446	0.999999449729043	0.686761829741442	0.999998990089494	-0.69119
enhancer_mutagenesis_155_GtoC	0.252553560076017	0.999999449729043	0.377822030558976	0.954168652605724	-0.50422
enhancer_mutagenesis_155_GtoT	0.22080367220898	0.983102064359032	0.938919801437126	0.999998990089494	-0.5082
enhancer_mutagenesis_156_CtoA	0.366814859005181	0.999999449729043	0.926161075846959	0.999998990089494	-0.35893
enhancer_mutagenesis_156_CtoG	0.785952022206103	0.999999449729043	0.949411533299187	0.999998990089494	-0.1526
enhancer_mutagenesis_156_CtoT	0.071596469465484	0.54806888029426	0.994430697506173	0.999998990089494	-0.56948
enhancer_mutagenesis_157_CtoA	0.252399449115673	0.999999449729043	0.875199058004349	0.999998990089494	-0.57781
enhancer_mutagenesis_157_CtoG	0.276353668569853	0.999999449729043	0.840940690419994	0.999998990089494	-0.31903
enhancer_mutagenesis_157_CtoT	0.709942016425569	0.999999449729043	0.836783805855727	0.999998990089494	-0.0096905
enhancer_mutagenesis_158_CtoA	0.392173632697289	0.999999449729043	0.965172676600694	0.999998990089494	0.0061191
enhancer_mutagenesis_158_CtoG	0.606951829865373	0.999999449729043	0.860505223889029	0.999998990089494	-0.19936
enhancer_mutagenesis_158_CtoT	0.890262152383812	0.999999449729043	0.6581112898342	0.999998990089494	0.1271
enhancer_mutagenesis_159_AtoC	0.809049003203049	0.999999449729043	0.47875683637639	0.999998990089494	0.32822
enhancer_mutagenesis_159_AtoG	0.791237519143034	0.999999449729043	0.297602926606608	0.857122620303741	0.20483
enhancer_mutagenesis_159_AtoT	0.31982558108669	0.999999449729043	0.969055156645312	0.999998990089494	-0.31287
enhancer_mutagenesis_16_AtoC	0.966917149327049	0.999999449729043	0.0168859684179202	0.163731353030056	0.61812
enhancer_mutagenesis_16_AtoG	0.985639342068929	0.999999449729043	0.283198599142738	0.835866891269095	0.28706
enhancer_mutagenesis_16_AtoT	0.477213974948268	0.999999449729043	0.940058378149261	0.999998990089494	-0.32482
enhancer_mutagenesis_160_GtoA	0.703908211694796	0.999999449729043	0.757755931146634	0.999998990089494	-0.20125
enhancer_mutagenesis_160_GtoC	0.156854988617979	0.844951358440062	0.968337668892377	0.999998990089494	-0.75
enhancer_mutagenesis_160_GtoT	0.427623187893158	0.999999449729043	0.775920739839808	0.999998990089494	-0.33106
enhancer_mutagenesis_161_CtoA	0.704280705994886	0.999999449729043	0.736888665027684	0.999998990089494	-0.11207
enhancer_mutagenesis_161_CtoG	0.670747174571197	0.999999449729043	0.420681802297463	0.999998990089494	0.38199
enhancer_mutagenesis_161_CtoT	0.758788721833311	0.999999449729043	0.794036213880359	0.999998990089494	0.006499
enhancer_mutagenesis_162_AtoC	0.900988411797293	0.999999449729043	0.351734125343216	0.920671036538984	0.28596
enhancer_mutagenesis_162_AtoG	0.922997851087471	0.999999449729043	0.698530059956491	0.999998990089494	0.088905
enhancer_mutagenesis_162_AtoT	0.509720524381662	0.999999449729043	0.82018606243303	0.999998990089494	0.093401
enhancer_mutagenesis_163_AtoC	0.844199156475743	0.999999449729043	0.453274372506483	0.999998990089494	-0.040684
enhancer_mutagenesis_163_AtoG	0.808299992720439	0.999999449729043	0.285394238095673	0.837285602978758	0.23281
enhancer_mutagenesis_163_AtoT	0.417390458628448	0.999999449729043	0.31251580454383	0.871735062518061	0.13179
enhancer_mutagenesis_164_GtoA	0.762280970078497	0.999999449729043	0.58729994810081	0.999998990089494	0.13943
enhancer_mutagenesis_164_GtoC	0.95805574998665	0.999999449729043	0.0509669502827389	0.296352694582856	0.75685
enhancer_mutagenesis_164_GtoT	0.992266336303335	0.999999449729043	0.0379293144284358	0.249494837119711	0.82591
enhancer_mutagenesis_165_AtoC	0.841423540183677	0.999999449729043	0.829819557127493	0.999998990089494	0.085121
enhancer_mutagenesis_165_AtoG	0.918445878096136	0.999999449729043	0.715902430620323	0.999998990089494	-0.029489
enhancer_mutagenesis_165_AtoT	0.396265423056322	0.999999449729043	0.0919714147619678	0.429224299715789	0.77977
enhancer_mutagenesis_166_GtoA	0.717027004540822	0.999999449729043	0.680894780609389	0.999998990089494	0.16061
enhancer_mutagenesis_166_GtoC	0.897372107562434	0.999999449729043	0.771577682598935	0.999998990089494	0.22738
enhancer_mutagenesis_166_GtoT	0.184717089317048	0.921122552061012	0.703166598425079	0.999998990089494	-0.61709
enhancer_mutagenesis_167_CtoA	0.397043488662913	0.999999449729043	0.772676864159381	0.999998990089494	0.09602
enhancer_mutagenesis_167_CtoG	0.983496622376961	0.999999449729043	0.367869176906688	0.940124258122247	0.36926
enhancer_mutagenesis_167_CtoT	0.889374658745914	0.999999449729043	0.459014608739029	0.999998990089494	0.40701
enhancer_mutagenesis_168_TtoA	0.986717445900408	0.999999449729043	0.304323397179025	0.861372250023374	0.3408
enhancer_mutagenesis_168_TtoC	0.980905394402152	0.999999449729043	0.382861836893417	0.960088399412803	0.36552
enhancer_mutagenesis_168_TtoG	0.975109826458839	0.999999449729043	0.142358647288358	0.552607192170428	0.66674
enhancer_mutagenesis_169_TtoA	0.816620635348028	0.999999449729043	0.77840211435709	0.999998990089494	-0.079661
enhancer_mutagenesis_169_TtoC	0.591984111575298	0.999999449729043	0.864378740742689	0.999998990089494	0.21207
enhancer_mutagenesis_169_TtoG	0.454600194520586	0.999999449729043	0.928150957685445	0.999998990089494	-0.3152
enhancer_mutagenesis_17_CtoA	0.953688007089709	0.999999449729043	0.436592537206056	0.999998990089494	0.40279
enhancer_mutagenesis_17_CtoG	0.752191022930626	0.999999449729043	0.848781540451258	0.999998990089494	0.34625
enhancer_mutagenesis_17_CtoT	0.879031579115666	0.999999449729043	0.479101658544629	0.999998990089494	0.73545
enhancer_mutagenesis_170_GtoA	0.689912867727377	0.999999449729043	0.306844516420383	0.862856008580625	0.12036
enhancer_mutagenesis_170_GtoC	0.692393084566413	0.999999449729043	0.112023920185302	0.481869659428904	0.76821
enhancer_mutagenesis_170_GtoT	0.897677217550531	0.999999449729043	0.227704621175521	0.748907912358687	0.53534
enhancer_mutagenesis_171_TtoA	0.820305557005023	0.999999449729043	0.654960612196906	0.999998990089494	0.27325
enhancer_mutagenesis_171_TtoC	0.708839930835973	0.999999449729043	0.696974941336798	0.999998990089494	-0.035487
enhancer_mutagenesis_171_TtoG	0.956927103929052	0.999999449729043	0.249027613480229	0.781620062087938	0.47596
enhancer_mutagenesis_172_CtoA	0.950905927014147	0.999999449729043	0.0453686008210049	0.282076800675495	1.0678
enhancer_mutagenesis_172_CtoG	0.953216933224532	0.999999449729043	0.582720249459492	0.999998990089494	0.17251
